Thickness of SUS flat deg [mm]1	138Sn 50+	Thickness of SUS flat deg [mm]2	138Sn 50+	Thickness of SUS flat deg [mm]3	138Sn 50+	Thickness of SUS flat deg [mm]4	138Sn 49+	Thickness of SUS flat deg [mm]5	138Sn 49+	Thickness of SUS flat deg [mm]6	138Sn 49+	Thickness of SUS flat deg [mm]7	138Sn 48+	Thickness of SUS flat deg [mm]8	138Sn 48+	Thickness of SUS flat deg [mm]9	138Sn 48+	Thickness of SUS flat deg [mm]10	138Sn 50+	Thickness of SUS flat deg [mm]11	138Sn 50+	Thickness of SUS flat deg [mm]12	138Sn 50+	Thickness of SUS flat deg [mm]13	138Sn 49+	Thickness of SUS flat deg [mm]14	138Sn 49+	Thickness of SUS flat deg [mm]15	138Sn 49+	Thickness of SUS flat deg [mm]16	138Sn 48+	Thickness of SUS flat deg [mm]17	138Sn 50+	Thickness of SUS flat deg [mm]18	138Sn 50+	Thickness of SUS flat deg [mm]19	138Sn 49+	Thickness of SUS flat deg [mm]20	138Sn 50+	Thickness of SUS flat deg [mm]21	138Sn 49+	Thickness of SUS flat deg [mm]22	138Sn 48+	Thickness of SUS flat deg [mm]23	138Sn 50+	Thickness of SUS flat deg [mm]24	138Sn 49+	Thickness of SUS flat deg [mm]25	138Sn 50+	Thickness of SUS flat deg [mm]26	138Sn 49+	Thickness of SUS flat deg [mm]27	138Sn 50+	Thickness of SUS flat deg [mm]28	138Sn 49+	Thickness of SUS flat deg [mm]29	138Sn 50+	Thickness of SUS flat deg [mm]30	136Sn 50+	Thickness of SUS flat deg [mm]31	141Te 52+	Thickness of SUS flat deg [mm]32	139Sb 51+	Thickness of SUS flat deg [mm]33	141Te 51+	Thickness of SUS flat deg [mm]34	136Sn 49+	Thickness of SUS flat deg [mm]35	137Sn 50+	Thickness of SUS flat deg [mm]36	138Sb 51+	Thickness of SUS flat deg [mm]37	139Sb 50+	Thickness of SUS flat deg [mm]38	138Sb 50+	Thickness of SUS flat deg [mm]39	137Sn 49+	Thickness of SUS flat deg [mm]40	135In 49+	Thickness of SUS flat deg [mm]41	141Te 50+	Thickness of SUS flat deg [mm]42	136Sn 48+	Thickness of SUS flat deg [mm]43	139Sb 49+	Thickness of SUS flat deg [mm]44	136Sn 50+	Thickness of SUS flat deg [mm]45	136Sn 50+	Thickness of SUS flat deg [mm]46	135In 48+	Thickness of SUS flat deg [mm]47	138Sb 49+	Thickness of SUS flat deg [mm]48	137Sn 48+	Thickness of SUS flat deg [mm]49	136Sn 49+	Thickness of SUS flat deg [mm]50	136Sn 49+	
2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	2.91971e-07	2.058000	3.13876e-08	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	2.058000	0         	
2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	3.47368e-07	2.059000	3.76303e-08	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	2.059000	0         	
2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	4.04011e-07	2.060000	4.41392e-08	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	2.060000	0         	
2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	4.54655e-07	2.061000	5.04945e-08	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	2.061000	0         	
2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	4.73659e-07	2.062000	5.49042e-08	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	2.062000	0         	
2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	4.3183e-07	2.063000	5.3384e-08	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	2.063000	0         	
2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	3.30267e-07	2.064000	4.41839e-08	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	2.064000	0         	
2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	1.25139e-07	2.065000	2.18771e-08	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	2.065000	0         	
2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	4.30572e-08	2.066000	9.08101e-09	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	2.066000	0         	
2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	3.73718e-11	2.067000	1.72392e-09	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	2.067000	0         	
2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	1.22187e-17	2.068000	1.05924e-09	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	2.068000	0         	
2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	9.64324e-10	2.069000	2.26222e-10	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	2.069000	0         	
2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	3.11043e-24	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	2.070000	0         	
2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	2.071000	0         	
2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	2.072000	0         	
